,Age,Job,Marital Status,Education,Default,Balance (euros),Housing Loan,Loan,Contact,Last Contact Day,Last Contact Month,Last Contact Duration,Campaign,Pdays,Previous,Poutcome,Subscription
271,35.0,blue-collar,married,secondary,0,153.0,1,0,cellular,18,nov,645,2,-1.0,0,unknown,0
272,58.0,management,married,tertiary,0,0.0,0,0,unknown,20,jun,22,4,-1.0,0,unknown,0
273,48.0,technician,married,secondary,0,759.0,1,0,cellular,28,jul,84,5,-1.0,0,unknown,0
274,41.0,services,married,secondary,0,1717.0,1,0,cellular,8,may,520,2,343.0,3,other,0
275,31.0,technician,married,secondary,0,286.0,0,0,unknown,12,may,177,4,-1.0,0,unknown,0
276,30.0,management,married,tertiary,0,1185.0,1,0,cellular,18,nov,342,2,120.0,4,failure,0
277,67.0,blue-collar,married,secondary,0,16353.0,0,0,cellular,27,oct,223,2,-1.0,0,unknown,0
278,35.0,blue-collar,married,primary,0,994.0,1,0,unknown,23,may,1349,8,-1.0,0,unknown,1
279,21.0,technician,single,unknown,0,360.0,0,0,cellular,26,may,131,2,-1.0,0,unknown,1
280,35.0,technician,married,secondary,0,0.0,0,0,cellular,27,aug,106,4,-1.0,0,unknown,0
281,60.0,technician,married,secondary,0,2389.0,1,1,cellular,4,may,287,1,-1.0,0,unknown,0
282,52.0,admin.,married,secondary,0,70.0,1,0,unknown,3,jun,68,2,-1.0,0,unknown,0
283,36.0,housemaid,married,primary,0,125.0,1,0,cellular,29,jul,57,4,-1.0,0,unknown,0
284,30.0,management,single,tertiary,0,147.0,0,0,cellular,9,sep,234,1,100.0,1,failure,1
285,40.0,admin.,married,secondary,0,451.0,1,1,unknown,29,may,257,1,-1.0,0,unknown,0
286,66.0,retired,married,tertiary,0,1948.0,0,0,cellular,28,jan,216,1,91.0,4,success,1
287,59.0,technician,married,primary,0,4198.0,0,0,cellular,14,jan,309,1,91.0,10,success,1
288,59.0,retired,married,secondary,0,9976.0,1,0,unknown,29,may,57,2,-1.0,0,unknown,0
289,32.0,management,married,tertiary,0,2172.0,1,0,cellular,22,aug,306,4,-1.0,0,unknown,0
290,30.0,technician,married,tertiary,0,423.0,1,0,cellular,21,aug,230,2,-1.0,0,unknown,0
291,42.0,entrepreneur,married,tertiary,0,171.0,1,0,cellular,14,may,135,1,176.0,5,failure,0
292,55.0,management,married,tertiary,0,5010.0,0,0,cellular,18,nov,530,1,-1.0,0,unknown,0
293,31.0,blue-collar,married,primary,0,224.0,1,0,cellular,18,may,119,1,-1.0,0,unknown,0
294,25.0,technician,single,secondary,0,1312.0,1,0,cellular,16,apr,307,1,-1.0,0,unknown,0
295,34.0,technician,single,tertiary,0,242.0,1,0,unknown,6,may,112,1,-1.0,0,unknown,0
296,44.0,technician,married,secondary,0,11016.0,0,0,unknown,9,jun,252,3,-1.0,0,unknown,0
297,34.0,technician,single,tertiary,0,144.0,1,1,cellular,21,jul,213,3,89.0,16,failure,0
298,32.0,services,married,secondary,0,132.0,1,1,unknown,19,may,343,2,-1.0,0,unknown,0
299,49.0,services,divorced,unknown,0,313.0,1,0,cellular,31,jul,203,7,-1.0,0,unknown,0
300,32.0,blue-collar,married,unknown,0,1267.0,1,0,cellular,18,may,66,2,-1.0,0,unknown,0
301,28.0,blue-collar,single,secondary,0,-127.0,1,0,cellular,4,jul,1044,3,-1.0,0,unknown,1
302,29.0,admin.,single,secondary,0,132.0,0,0,unknown,23,may,314,3,-1.0,0,unknown,0
303,48.0,services,divorced,unknown,0,973.0,0,0,cellular,8,oct,319,1,134.0,2,success,1
304,34.0,admin.,single,secondary,0,3626.0,1,1,cellular,20,nov,88,2,-1.0,0,unknown,0
305,49.0,admin.,divorced,secondary,0,769.0,0,0,cellular,30,jul,157,4,-1.0,0,unknown,0
306,39.0,self-employed,married,secondary,0,31.0,1,0,cellular,20,nov,61,2,181.0,4,failure,0
307,53.0,technician,divorced,secondary,0,45.0,0,0,unknown,28,may,171,6,-1.0,0,unknown,0
308,24.0,blue-collar,single,secondary,0,327.0,1,0,unknown,28,may,333,2,-1.0,0,unknown,0
309,55.0,management,divorced,secondary,0,1526.0,1,0,cellular,18,nov,105,1,-1.0,0,unknown,0
310,29.796453273669776,technician,married,tertiary,0,0.0,0,1,cellular,24,jul,184,6,-1.0,0,unknown,0
311,48.0,admin.,married,secondary,0,306.0,0,1,unknown,17,jun,314,2,-1.0,0,unknown,0
312,52.0,management,married,tertiary,0,488.0,1,0,cellular,19,nov,60,3,-1.0,0,unknown,0
313,53.0,management,divorced,tertiary,0,2152.0,0,0,cellular,13,feb,75,3,-1.0,0,unknown,1
314,34.0,technician,single,secondary,0,318.0,0,1,cellular,25,jul,239,5,-1.0,0,unknown,0
315,39.0,services,single,secondary,0,322.0,1,0,cellular,11,may,35,1,350.0,1,failure,0
316,42.0,services,married,secondary,0,1048.0,1,0,unknown,15,may,51,1,-1.0,0,unknown,0
317,32.0,admin.,single,tertiary,0,395.0,1,0,unknown,6,may,241,3,-1.0,0,unknown,0
318,58.0,retired,married,secondary,0,374.0,1,1,cellular,28,jan,223,1,196.0,1,failure,0
319,36.0,technician,married,secondary,0,196.0,1,0,cellular,20,aug,687,2,-1.0,0,unknown,0
320,33.0,management,divorced,secondary,0,106.0,0,0,cellular,20,aug,175,3,-1.0,0,unknown,0
321,36.0,technician,single,secondary,0,204.0,1,0,cellular,26,oct,196,1,144.0,8,other,0
322,34.0,management,single,tertiary,0,151.0,1,0,cellular,20,apr,7,4,-1.0,0,unknown,0
323,57.0,blue-collar,divorced,secondary,0,1795.0,1,0,unknown,19,jun,818,1,-1.0,0,unknown,0
324,37.0,management,single,tertiary,0,0.0,0,0,cellular,26,aug,99,6,-1.0,0,unknown,0
325,40.0,management,married,tertiary,0,3352.0,1,0,cellular,19,nov,639,2,27.0,1,success,1
326,40.0,blue-collar,married,primary,0,1206.0,0,1,telephone,16,jul,201,5,-1.0,0,unknown,0
327,45.0,admin.,single,secondary,0,2394.0,1,1,telephone,18,may,895,12,-1.0,0,unknown,0
328,41.0,technician,married,secondary,0,493.0,1,0,unknown,16,may,130,3,-1.0,0,unknown,0
329,27.0,blue-collar,single,primary,0,409.0,1,0,cellular,18,may,276,4,301.0,2,success,0
330,42.0,technician,married,secondary,0,2037.0,0,1,cellular,5,feb,135,1,8.0,1,other,0
331,65.0,management,divorced,tertiary,0,90.0,1,0,cellular,22,apr,416,1,-1.0,0,unknown,1
332,51.0,unknown,married,unknown,0,167.0,0,0,unknown,18,jun,205,4,-1.0,0,unknown,0
333,77.0,retired,married,primary,0,29340.0,0,0,cellular,15,mar,257,1,91.0,2,other,1
334,33.0,blue-collar,married,primary,0,331.0,1,0,unknown,30,may,139,3,-1.0,0,unknown,0
335,55.0,management,single,tertiary,0,1097.0,0,0,telephone,18,aug,199,2,-1.0,0,unknown,0
336,39.0,unknown,married,secondary,0,1701.0,0,0,unknown,6,jun,140,1,-1.0,0,unknown,0
337,34.0,admin.,single,secondary,0,296.0,0,0,cellular,20,nov,68,1,136.0,4,failure,0
338,30.0,management,single,tertiary,0,264.0,1,0,cellular,18,may,36,2,370.0,2,other,0
339,30.0,blue-collar,married,primary,0,35.0,1,0,cellular,11,jul,366,2,-1.0,0,unknown,0
340,51.0,housemaid,married,primary,0,618.0,1,1,cellular,4,feb,69,1,-1.0,0,unknown,0
341,38.0,housemaid,married,secondary,0,1508.0,0,1,cellular,8,jul,306,2,-1.0,0,unknown,0
342,58.0,entrepreneur,married,secondary,0,670.0,1,0,cellular,12,may,1272,1,-1.0,0,unknown,1
343,50.0,management,married,secondary,0,2910.0,0,0,telephone,29,jul,790,1,-1.0,0,unknown,0
344,57.0,self-employed,married,unknown,0,964.0,0,0,unknown,11,jun,70,5,-1.0,0,unknown,0
345,51.0,entrepreneur,married,tertiary,0,3.0,0,0,cellular,19,nov,276,2,-1.0,0,unknown,0
346,39.0,services,married,secondary,0,1367.0,1,0,unknown,9,jun,53,4,-1.0,0,unknown,0
347,40.0,management,single,tertiary,0,0.0,0,0,cellular,6,aug,641,6,-1.0,0,unknown,1
348,42.0,unemployed,married,secondary,0,1990.0,1,1,unknown,19,may,13,1,-1.0,0,unknown,0
349,32.0,technician,single,secondary,0,0.0,0,0,cellular,21,aug,126,2,-1.0,0,unknown,0
350,66.0,retired,married,primary,0,2883.0,0,0,cellular,23,apr,158,1,-1.0,0,unknown,1
351,54.95042099065896,services,married,tertiary,0,10.0,0,0,telephone,8,jul,320,3,-1.0,0,unknown,0
352,46.0,self-employed,married,secondary,0,-816.0,1,1,cellular,15,may,68,1,-1.0,0,unknown,0
353,49.0,technician,married,tertiary,0,1843.0,1,0,cellular,25,may,269,1,-1.0,0,unknown,0
354,34.0,technician,single,tertiary,0,19.0,0,0,cellular,20,aug,345,3,-1.0,0,unknown,0
355,46.0,admin.,divorced,secondary,0,-637.0,1,0,cellular,8,may,218,1,172.0,1,failure,0
356,36.0,admin.,married,secondary,0,131.0,1,0,cellular,2,feb,83,1,-1.0,0,unknown,0
357,48.0,blue-collar,married,secondary,0,0.0,0,0,cellular,6,aug,311,5,-1.0,0,unknown,0
358,33.0,housemaid,married,secondary,0,0.0,1,1,cellular,23,jul,85,13,-1.0,0,unknown,0
359,32.0,blue-collar,married,primary,0,225.0,1,0,unknown,23,may,23,1,-1.0,0,unknown,0
360,78.0,retired,divorced,secondary,0,3219.0,0,0,cellular,24,feb,151,1,-1.0,0,unknown,1
361,35.0,technician,divorced,secondary,1,362.0,0,0,cellular,29,jan,329,2,240.0,8,other,0
362,53.0,management,married,tertiary,0,210.0,0,0,cellular,19,aug,96,2,-1.0,0,unknown,0
363,33.0,technician,single,secondary,0,145.0,1,0,cellular,29,jan,369,2,-1.0,0,unknown,0
364,53.0,self-employed,married,tertiary,0,3711.0,0,0,cellular,19,nov,64,1,-1.0,0,unknown,0
365,50.0,blue-collar,married,tertiary,0,1784.0,0,0,cellular,19,nov,1184,3,160.0,1,failure,0
366,38.0,management,married,tertiary,0,3440.0,0,0,cellular,20,aug,471,10,-1.0,0,unknown,0
367,33.0,management,married,tertiary,0,442.0,1,0,unknown,7,may,463,1,-1.0,0,unknown,0
368,34.0,blue-collar,married,secondary,0,0.0,1,0,unknown,30,jun,780,3,-1.0,0,unknown,0
369,28.0,blue-collar,single,primary,0,8263.0,1,0,unknown,2,jun,267,1,-1.0,0,unknown,0
370,36.0,management,single,tertiary,0,13315.0,0,0,cellular,28,jul,43,8,-1.0,0,unknown,0
371,51.0,self-employed,divorced,secondary,0,1291.0,1,0,unknown,3,jun,51,2,-1.0,0,unknown,0
372,32.0,admin.,single,secondary,0,10218.0,1,0,cellular,19,nov,149,2,-1.0,0,unknown,0
373,64.0,management,married,tertiary,0,4688.0,0,0,cellular,21,oct,200,1,-1.0,0,unknown,1
374,48.0,management,divorced,tertiary,0,266.0,1,0,cellular,17,apr,198,2,343.0,1,failure,0
375,63.0,retired,married,unknown,0,1849.0,0,0,cellular,1,sep,109,2,-1.0,0,unknown,0
376,50.0,technician,married,secondary,0,156.0,0,1,cellular,14,jul,1130,3,-1.0,0,unknown,1
377,35.0,technician,single,secondary,0,2151.0,1,0,unknown,8,may,294,1,-1.0,0,unknown,0
378,46.0,services,married,secondary,0,2381.0,1,0,telephone,12,may,220,3,363.0,1,other,0
379,32.0,management,married,tertiary,0,6138.0,0,0,cellular,29,jul,519,2,90.0,9,failure,1
380,30.0,management,single,tertiary,0,3967.0,1,0,unknown,23,may,534,1,-1.0,0,unknown,0
381,37.0,housemaid,single,secondary,0,-178.0,1,0,unknown,6,jun,122,5,-1.0,0,unknown,0
382,51.0,self-employed,divorced,secondary,0,154.0,1,0,unknown,15,may,285,1,-1.0,0,unknown,0
383,35.0,blue-collar,married,secondary,0,444.0,1,0,cellular,15,apr,244,3,-1.0,0,unknown,0
384,46.0,management,married,unknown,0,2466.0,0,0,telephone,1,apr,216,3,370.0,1,failure,1
385,37.0,technician,married,secondary,0,0.0,1,0,cellular,11,jul,906,2,-1.0,0,unknown,0
386,30.0,blue-collar,married,secondary,0,0.0,0,0,unknown,19,may,159,3,-1.0,0,unknown,0
387,47.0,services,married,primary,0,1803.0,1,1,cellular,13,aug,82,7,-1.0,0,unknown,0
388,25.0,management,single,tertiary,0,1129.0,0,0,cellular,8,jul,452,2,-1.0,0,unknown,0
389,53.0,management,married,tertiary,0,2578.0,0,0,cellular,4,aug,958,2,-1.0,0,unknown,0
390,40.0,management,married,tertiary,0,52527.0,0,0,cellular,21,aug,140,11,-1.0,0,unknown,0
391,35.0,technician,married,secondary,0,432.0,1,0,unknown,21,may,1094,55,-1.0,0,unknown,0
392,54.0,services,married,secondary,1,0.0,1,0,unknown,6,may,138,3,-1.0,0,unknown,0
393,29.0,services,married,secondary,0,6567.0,1,0,cellular,15,may,792,2,298.0,1,failure,1
394,36.0,management,divorced,tertiary,0,0.0,1,0,cellular,20,nov,378,8,-1.0,0,unknown,0
395,48.0,unemployed,married,secondary,0,293.0,1,0,unknown,5,may,243,1,-1.0,0,unknown,0
396,37.0,admin.,single,secondary,0,1560.0,1,0,cellular,21,nov,67,1,163.0,2,failure,0
397,38.0,management,divorced,tertiary,0,112.0,1,0,cellular,7,aug,266,4,-1.0,0,unknown,0
398,39.0,blue-collar,single,secondary,0,1986.0,0,1,unknown,19,jun,367,1,-1.0,0,unknown,0
399,30.0,management,married,tertiary,0,302.0,1,1,unknown,23,may,302,1,-1.0,0,unknown,0
400,48.0,blue-collar,married,secondary,0,426.0,1,1,cellular,5,feb,153,2,177.0,2,failure,0
401,47.956692895182684,blue-collar,divorced,primary,0,219.0,0,0,telephone,13,nov,138,1,-1.0,0,unknown,0
402,39.0,technician,married,secondary,0,355.0,0,0,cellular,25,jul,132,1,-1.0,0,unknown,0
403,40.0,management,divorced,tertiary,0,390.0,0,0,cellular,29,jul,80,3,-1.0,0,unknown,0
404,40.0,entrepreneur,married,tertiary,0,-164.0,0,0,cellular,7,may,87,1,-1.0,0,unknown,0
405,23.0,services,single,secondary,0,292.0,1,0,cellular,13,may,437,2,-1.0,0,unknown,0
406,32.0,admin.,single,secondary,0,184.0,1,0,unknown,8,may,230,4,-1.0,0,unknown,0
407,45.0,services,married,secondary,0,1064.0,0,0,cellular,22,aug,210,6,-1.0,0,unknown,0
408,37.0,management,married,secondary,0,5447.0,1,1,cellular,17,nov,1789,1,-1.0,0,unknown,1
409,35.0,admin.,married,tertiary,0,957.0,1,0,cellular,26,mar,263,4,667.0,4,failure,0
410,31.0,management,single,tertiary,0,291.0,1,0,cellular,15,may,48,1,-1.0,0,unknown,0
411,46.0,management,married,secondary,0,1114.0,0,0,cellular,31,jul,87,8,-1.0,0,unknown,0
412,30.0,technician,single,tertiary,0,6619.0,1,0,cellular,21,aug,239,8,-1.0,0,unknown,0
413,34.0,admin.,single,secondary,0,296.0,0,0,cellular,7,jul,147,4,-1.0,0,unknown,0
414,45.0,management,married,tertiary,0,706.0,1,1,cellular,14,jul,66,2,-1.0,0,unknown,0
415,43.0,admin.,single,secondary,0,250.0,1,0,cellular,4,feb,390,2,-1.0,0,unknown,0
416,44.0,blue-collar,married,secondary,0,129.0,1,1,unknown,5,may,189,2,-1.0,0,unknown,0
417,32.0,technician,single,tertiary,0,2340.0,0,0,cellular,18,feb,89,2,-1.0,0,unknown,1
418,39.0,housemaid,single,primary,0,109.0,1,0,unknown,6,may,699,3,-1.0,0,unknown,0
419,26.0,technician,single,tertiary,0,11862.0,0,0,cellular,13,feb,119,1,-1.0,0,unknown,1
420,39.0,management,single,tertiary,0,3202.0,1,0,cellular,14,may,14,8,-1.0,0,unknown,0
421,52.0,blue-collar,married,secondary,0,7119.0,0,1,telephone,20,nov,871,3,-1.0,0,unknown,1
422,28.0,unemployed,single,tertiary,0,1010.0,1,0,cellular,6,may,911,1,336.0,2,failure,0
423,60.0,retired,divorced,primary,0,-79.0,1,1,cellular,29,jan,192,1,-1.0,0,unknown,0
424,47.0,entrepreneur,married,tertiary,0,0.0,0,0,cellular,16,feb,261,2,-1.0,0,unknown,1
425,57.0,entrepreneur,married,tertiary,0,1114.0,0,0,unknown,6,jun,139,2,-1.0,0,unknown,0
426,29.0,unemployed,single,primary,0,1027.0,0,0,cellular,28,jan,451,3,-1.0,0,unknown,0
427,39.0,admin.,single,secondary,0,1965.0,1,0,cellular,8,may,247,1,-1.0,0,unknown,0
428,38.0,blue-collar,married,secondary,0,757.0,1,0,cellular,2,feb,133,1,272.0,1,failure,0
429,59.0,management,married,tertiary,0,3779.0,0,0,cellular,18,aug,93,3,-1.0,0,unknown,0
430,31.0,management,single,tertiary,0,307.0,0,0,cellular,21,nov,86,2,-1.0,0,unknown,0
431,34.0,technician,married,tertiary,0,8463.0,0,0,cellular,13,aug,80,2,-1.0,0,unknown,0
432,51.0,management,married,primary,0,98.0,1,0,unknown,7,may,114,2,-1.0,0,unknown,0
433,36.0,management,married,tertiary,0,0.0,1,0,cellular,18,nov,103,1,175.0,2,failure,0
434,30.0,admin.,single,secondary,0,1009.0,1,0,cellular,29,jan,253,1,-1.0,0,unknown,0
435,39.0,services,married,secondary,0,0.0,0,0,unknown,5,jun,251,1,-1.0,0,unknown,0
436,37.0,admin.,married,secondary,0,11303.0,0,0,cellular,26,may,500,2,-1.0,0,unknown,0
437,27.0,blue-collar,single,secondary,0,87.0,0,0,telephone,10,jul,245,1,-1.0,0,unknown,0
438,29.0,admin.,married,primary,0,131.0,1,0,cellular,20,apr,353,4,-1.0,0,unknown,0
439,32.0,technician,single,secondary,0,303.0,0,0,cellular,14,aug,390,3,-1.0,0,unknown,0
440,30.0,management,single,tertiary,0,5561.0,1,0,cellular,27,feb,195,1,100.0,1,success,1
441,42.0,admin.,single,secondary,0,283.0,1,0,unknown,19,jun,446,1,-1.0,0,unknown,0
442,46.0,services,divorced,secondary,0,864.0,1,0,cellular,17,apr,225,3,150.0,7,failure,0
443,55.0,technician,married,secondary,0,0.0,0,0,cellular,29,jul,316,2,-1.0,0,unknown,0
444,36.0,management,married,tertiary,0,2660.0,0,0,cellular,6,aug,252,2,-1.0,0,unknown,0
445,42.742754306101,management,married,tertiary,0,481.0,1,0,cellular,19,nov,112,3,-1.0,0,unknown,0
446,62.0,retired,married,primary,0,0.0,0,0,telephone,15,oct,280,1,-1.0,0,unknown,0
447,44.0,blue-collar,married,secondary,0,594.0,0,0,unknown,11,jun,340,1,-1.0,0,unknown,0
448,37.0,blue-collar,married,primary,1,-142.0,0,0,unknown,11,jun,199,3,-1.0,0,unknown,0
449,56.0,management,divorced,tertiary,0,66721.0,0,0,cellular,8,aug,442,2,-1.0,0,unknown,0
450,45.0,technician,married,secondary,0,1998.0,0,0,cellular,4,may,237,5,-1.0,0,unknown,1
451,48.0,admin.,divorced,secondary,0,295.0,1,0,cellular,17,nov,123,1,164.0,2,success,0
452,48.0,blue-collar,married,primary,0,4.0,1,0,unknown,8,may,198,1,-1.0,0,unknown,0
453,38.0,unemployed,single,tertiary,0,324.0,1,0,cellular,17,nov,167,3,-1.0,0,unknown,0
454,34.0,services,married,secondary,0,2956.0,0,0,cellular,6,aug,835,2,-1.0,0,unknown,1
455,45.0,management,married,secondary,0,724.0,1,1,cellular,7,aug,117,1,-1.0,0,unknown,0
456,36.0,unemployed,married,tertiary,0,7222.0,1,0,cellular,4,nov,116,4,154.0,1,failure,0
457,24.0,services,married,secondary,0,183.0,1,0,cellular,18,may,453,4,-1.0,0,unknown,0
458,33.0,admin.,married,secondary,0,4012.0,0,1,unknown,8,may,337,4,-1.0,0,unknown,0
459,26.0,self-employed,single,tertiary,0,1153.0,0,0,cellular,4,may,238,3,-1.0,0,unknown,0
460,54.0,technician,married,secondary,0,65.0,0,0,cellular,24,feb,87,1,91.0,3,failure,0
461,39.0,blue-collar,married,secondary,0,366.0,1,0,cellular,28,jul,551,5,-1.0,0,unknown,0
463,26.0,unemployed,single,primary,0,1213.0,0,0,cellular,29,jan,685,1,-1.0,0,unknown,0
464,41.0,services,married,secondary,0,0.0,1,0,cellular,31,jul,40,10,-1.0,0,unknown,0
465,46.0,services,divorced,secondary,0,348.0,1,0,cellular,20,apr,323,1,-1.0,0,unknown,0
466,30.0,services,married,secondary,0,-111.0,1,0,cellular,5,may,154,1,-1.0,0,unknown,0
467,44.0,management,married,tertiary,0,58.0,1,0,cellular,14,jul,72,3,-1.0,0,unknown,0
468,32.0,admin.,divorced,secondary,0,0.0,0,0,cellular,10,jul,212,1,-1.0,0,unknown,0
469,43.0,blue-collar,married,primary,0,186.0,1,0,unknown,8,may,178,1,-1.0,0,unknown,0
470,58.0,management,married,tertiary,0,2261.0,1,0,cellular,3,jun,1361,1,391.0,1,failure,0
471,37.0,blue-collar,single,secondary,0,133.0,1,0,cellular,11,may,1388,2,-1.0,0,unknown,1
472,37.0,management,married,tertiary,0,21.0,0,0,cellular,21,aug,50,12,-1.0,0,unknown,0
473,36.0,unemployed,single,tertiary,0,9019.0,1,0,unknown,11,jun,952,3,-1.0,0,unknown,0
474,56.0,retired,married,secondary,1,101.0,0,1,unknown,19,jun,330,1,-1.0,0,unknown,0
475,51.0,blue-collar,married,primary,0,610.0,1,1,unknown,30,may,436,3,-1.0,0,unknown,0
476,43.78987479641307,technician,married,secondary,0,47.0,0,0,cellular,18,aug,54,4,-1.0,0,unknown,0
477,65.0,retired,married,tertiary,0,162.0,0,0,cellular,6,aug,280,3,185.0,2,failure,0
478,42.0,technician,married,secondary,0,-245.0,0,1,unknown,26,may,63,1,-1.0,0,unknown,0
479,29.209065185793495,technician,single,tertiary,0,4325.0,1,0,unknown,6,may,87,1,-1.0,0,unknown,0
480,27.0,blue-collar,single,secondary,0,240.0,1,0,cellular,18,may,166,4,-1.0,0,unknown,0
481,39.0,technician,single,tertiary,0,285.0,0,0,cellular,19,aug,284,2,-1.0,0,unknown,0
482,26.0,admin.,single,secondary,0,0.0,1,0,cellular,18,jul,142,1,-1.0,0,unknown,0
483,50.0,entrepreneur,married,secondary,0,1011.0,1,0,telephone,30,jul,340,2,-1.0,0,unknown,0
484,30.0,unemployed,divorced,tertiary,0,1718.0,1,0,cellular,21,nov,73,4,126.0,2,failure,0
485,58.0,retired,married,primary,0,1241.0,0,0,cellular,18,aug,194,2,-1.0,0,unknown,1
486,36.0,technician,married,secondary,0,1109.0,1,0,unknown,23,may,122,5,-1.0,0,unknown,0
487,59.0,self-employed,married,tertiary,0,0.0,1,0,cellular,23,jul,256,1,-1.0,0,unknown,0
488,55.0,blue-collar,married,secondary,0,383.0,0,0,unknown,5,may,287,1,-1.0,0,unknown,0
489,66.0,retired,married,primary,0,2173.0,0,0,cellular,15,jul,178,1,181.0,5,failure,0
490,79.0,retired,married,secondary,0,4738.0,0,0,telephone,9,jul,151,5,-1.0,0,unknown,0
491,56.0,services,married,secondary,0,0.0,0,0,cellular,13,aug,112,4,-1.0,0,unknown,0
492,46.0,technician,married,tertiary,0,157.0,0,0,unknown,26,jun,150,1,-1.0,0,unknown,0
493,30.0,blue-collar,married,primary,0,307.0,1,1,cellular,8,jul,117,2,-1.0,0,unknown,0
494,37.0,services,married,secondary,1,-954.0,1,0,unknown,21,may,111,3,-1.0,0,unknown,0
495,37.0,unemployed,married,secondary,0,1038.0,0,0,unknown,20,jun,307,3,-1.0,0,unknown,0
496,45.0,blue-collar,married,primary,0,1297.0,1,0,unknown,6,may,233,2,-1.0,0,unknown,0
497,33.0,technician,single,tertiary,0,849.0,1,0,cellular,15,may,128,2,291.0,5,failure,0
498,52.0,management,married,tertiary,0,4358.0,0,0,telephone,31,jul,30,7,-1.0,0,unknown,0
499,50.0,services,married,secondary,0,683.0,1,1,unknown,26,may,129,3,-1.0,0,unknown,0
500,32.0,admin.,married,secondary,0,86.0,1,0,unknown,26,may,1099,1,-1.0,0,unknown,0
501,49.0,self-employed,single,tertiary,0,21.0,1,0,unknown,14,may,248,1,-1.0,0,unknown,0
502,52.0,technician,married,secondary,0,0.0,1,0,unknown,18,jun,636,12,-1.0,0,unknown,0
503,34.0,blue-collar,married,primary,0,3986.0,1,0,cellular,17,apr,345,2,-1.0,0,unknown,0
504,47.0,blue-collar,married,secondary,0,578.0,1,0,unknown,28,may,146,1,-1.0,0,unknown,0
505,31.0,services,divorced,secondary,0,1656.0,1,0,unknown,9,may,208,3,-1.0,0,unknown,0
506,39.0,admin.,divorced,secondary,0,43.0,1,0,cellular,4,feb,108,1,-1.0,0,unknown,0
507,46.6194254227946,management,married,unknown,0,944.0,0,0,cellular,31,jul,81,2,-1.0,0,unknown,0
508,46.0,technician,married,secondary,0,700.0,1,1,cellular,2,feb,299,1,-1.0,0,unknown,0
509,39.0,management,married,secondary,0,18.0,1,0,cellular,22,may,230,1,-1.0,0,unknown,0
510,44.0,management,divorced,tertiary,0,0.0,0,0,cellular,28,aug,70,10,-1.0,0,unknown,0
511,37.0,admin.,divorced,secondary,0,-165.0,1,0,unknown,3,jun,48,2,-1.0,0,unknown,0
512,47.0,blue-collar,divorced,secondary,1,0.0,0,1,unknown,26,jun,622,3,-1.0,0,unknown,0
513,46.0,admin.,single,secondary,0,1070.0,1,0,cellular,6,apr,194,2,-1.0,0,unknown,0
514,37.0,management,married,tertiary,0,0.0,1,0,telephone,28,jul,62,8,-1.0,0,unknown,0
515,30.0,technician,single,secondary,0,1359.0,1,0,unknown,27,may,298,1,-1.0,0,unknown,0
516,31.0,technician,single,tertiary,0,53.0,0,0,cellular,28,jan,97,2,-1.0,0,unknown,0
517,47.0,technician,married,secondary,0,11.0,0,0,cellular,21,aug,184,3,-1.0,0,unknown,0
518,58.0,self-employed,married,tertiary,0,0.0,0,0,cellular,27,aug,16,28,-1.0,0,unknown,0
519,70.0,retired,married,secondary,0,3175.0,0,0,cellular,19,oct,115,2,-1.0,0,unknown,0
